movie,actor,n,year,ranking,votes
Braveheart - Waleczne Serce,Brian Cox,18,1995,8.3,1100000
Braveheart - Waleczne Serce,Peter Hanly,18,1995,8.3,1100000
Braveheart - Waleczne Serce,Stephen Billington,18,1995,8.3,1100000
Braveheart - Waleczne Serce,Barry McGovern,18,1995,8.3,1100000
Avengers: Koniec gry,Robert Downey Jr.,18,2019,8.4,1200000
Avengers: Koniec gry,Chris Evans,18,2019,8.4,1200000
Avengers: Koniec gry,Mark Ruffalo,18,2019,8.4,1200000
Avengers: Koniec gry,Chris Hemsworth,18,2019,8.4,1200000
Avengers: Koniec gry,Scarlett Johansson,18,2019,8.4,1200000
Avengers: Koniec gry,Jeremy Renner,18,2019,8.4,1200000
Avengers: Koniec gry,Don Cheadle,18,2019,8.4,1200000
Avengers: Koniec gry,Paul Rudd,18,2019,8.4,1200000
Avengers: Koniec gry,Benedict Cumberbatch,18,2019,8.4,1200000
Avengers: Koniec gry,Chadwick Boseman,18,2019,8.4,1200000
Avengers: Koniec gry,Brie Larson,18,2019,8.4,1200000
Avengers: Koniec gry,Tom Holland,18,2019,8.4,1200000
Avengers: Koniec gry,Karen Gillan,18,2019,8.4,1200000
Avengers: Koniec gry,Zoe Saldana,18,2019,8.4,1200000
Avengers: Koniec gry,Evangeline Lilly,18,2019,8.4,1200000
Avengers: Koniec gry,Tessa Thompson,18,2019,8.4,1200000
Avengers: Koniec gry,Rene Russo,18,2019,8.4,1200000
Avengers: Koniec gry,Elizabeth Olsen,18,2019,8.4,1200000
Joker,Joaquin Phoenix,18,2019,8.4,1400000
Joker,Robert De Niro,18,2019,8.4,1400000
Joker,Zazie Beetz,18,2019,8.4,1400000
Joker,Frances Conroy,18,2019,8.4,1400000
Joker,Brett Cullen,18,2019,8.4,1400000
Joker,Shea Whigham,18,2019,8.4,1400000
Joker,Bill Camp,18,2019,8.4,1400000
Joker,Glenn Fleshler,18,2019,8.4,1400000
Joker,Leigh Gill,18,2019,8.4,1400000
Joker,Josh Pais,18,2019,8.4,1400000
Joker,Rocco Luna,18,2019,8.4,1400000
Joker,Marc Maron,18,2019,8.4,1400000
Joker,Sondra James,18,2019,8.4,1400000
Joker,Murphy Guyer,18,2019,8.4,1400000
Joker,Douglas Hodge,18,2019,8.4,1400000
Joker,Dante Pereira-Olson,18,2019,8.4,1400000
Joker,Carrie Louise Putrello,18,2019,8.4,1400000
Joker,Sharon Washington,18,2019,8.4,1400000
Księżniczka Mononoke,Yôji Matsuda,18,1997,8.3,425000
Księżniczka Mononoke,Yuriko Ishida,18,1997,8.3,425000
Księżniczka Mononoke,Yûko Tanaka,18,1997,8.3,425000
Księżniczka Mononoke,Billy Crudup,18,1997,8.3,425000
Księżniczka Mononoke,Billy Bob Thornton,18,1997,8.3,425000
Księżniczka Mononoke,Minnie Driver,18,1997,8.3,425000
Księżniczka Mononoke,John DiMaggio,18,1997,8.3,425000
Księżniczka Mononoke,Claire Danes,18,1997,8.3,425000
Księżniczka Mononoke,John DeMita,18,1997,8.3,425000
Księżniczka Mononoke,Jada Pinkett Smith,18,1997,8.3,425000
Księżniczka Mononoke,Gillian Anderson,18,1997,8.3,425000
Księżniczka Mononoke,Keith David,18,1997,8.3,425000
Księżniczka Mononoke,Corey Burton,18,1997,8.3,425000
Księżniczka Mononoke,Tara Strong,18,1997,8.3,425000
Księżniczka Mononoke,Julia Fletcher,18,1997,8.3,425000
Księżniczka Mononoke,Debi Derryberry,18,1997,8.3,425000
Księżniczka Mononoke,Alex Fernandez,18,1997,8.3,425000
Księżniczka Mononoke,Jack Fletcher,18,1997,8.3,425000
Buntownik z wyboru,Robin Williams,18,1997,8.3,1000000
Buntownik z wyboru,Matt Damon,18,1997,8.3,1000000
Buntownik z wyboru,Ben Affleck,18,1997,8.3,1000000
Buntownik z wyboru,Stellan Skarsgård,18,1997,8.3,1000000
Buntownik z wyboru,John Mighton,18,1997,8.3,1000000
Buntownik z wyboru,Rachel Majorowski,18,1997,8.3,1000000
Buntownik z wyboru,Colleen McCauley,18,1997,8.3,1000000
Buntownik z wyboru,Casey Affleck,18,1997,8.3,1000000
Buntownik z wyboru,Cole Hauser,18,1997,8.3,1000000
Buntownik z wyboru,Matt Mercier,18,1997,8.3,1000000
Buntownik z wyboru,Ralph St. George,18,1997,8.3,1000000
Buntownik z wyboru,Rob Lynds,18,1997,8.3,1000000
Buntownik z wyboru,Dan Washington,18,1997,8.3,1000000
Buntownik z wyboru,Alison Folland,18,1997,8.3,1000000
Buntownik z wyboru,Derrick Bridgeman,18,1997,8.3,1000000
Buntownik z wyboru,Vik Sahay,18,1997,8.3,1000000
Buntownik z wyboru,Shannon Egleson,18,1997,8.3,1000000
Buntownik z wyboru,Rob Lyons,18,1997,8.3,1000000
Twoje imię.,Ryunosuke Kamiki,18,2016,8.4,310000
Twoje imię.,Mone Kamishiraishi,18,2016,8.4,310000
Twoje imię.,Ryo Narita,18,2016,8.4,310000
Twoje imię.,Aoi Yûki,18,2016,8.4,310000
Twoje imię.,Nobunaga Shimazaki,18,2016,8.4,310000
Twoje imię.,Kaito Ishikawa,18,2016,8.4,310000
Twoje imię.,Kanon Tani,18,2016,8.4,310000
Twoje imię.,Masaki Terasoma,18,2016,8.4,310000
Twoje imię.,Sayaka Ôhara,18,2016,8.4,310000
Twoje imię.,Kazuhiko Inoue,18,2016,8.4,310000
Twoje imię.,Chafûrin,18,2016,8.4,310000
Twoje imię.,Kana Hanazawa,18,2016,8.4,310000
Twoje imię.,Yuka Terasaki,18,2016,8.4,310000
Twoje imię.,Takashi Onozuka,18,2016,8.4,310000
Twoje imię.,Yôhei Namekawa,18,2016,8.4,310000
Twoje imię.,Miyu Tsuji,18,2016,8.4,310000
Twoje imię.,Shin'ya Hamazoe,18,2016,8.4,310000
Twoje imię.,Kanami Satô,18,2016,8.4,310000
Dawno temu w Ameryce,Robert De Niro,18,1984,8.3,373000
Dawno temu w Ameryce,James Woods,18,1984,8.3,373000
Dawno temu w Ameryce,Elizabeth McGovern,18,1984,8.3,373000
Dawno temu w Ameryce,Treat Williams,18,1984,8.3,373000
Dawno temu w Ameryce,Tuesday Weld,18,1984,8.3,373000
Dawno temu w Ameryce,Burt Young,18,1984,8.3,373000
Dawno temu w Ameryce,Joe Pesci,18,1984,8.3,373000
Dawno temu w Ameryce,Danny Aiello,18,1984,8.3,373000
Dawno temu w Ameryce,William Forsythe,18,1984,8.3,373000
Dawno temu w Ameryce,James Hayden,18,1984,8.3,373000
Dawno temu w Ameryce,Darlanne Fluegel,18,1984,8.3,373000
Dawno temu w Ameryce,Larry Rapp,18,1984,8.3,373000
Dawno temu w Ameryce,Dutch Miller,18,1984,8.3,373000
Dawno temu w Ameryce,Robert Harper,18,1984,8.3,373000
Dawno temu w Ameryce,Richard Bright,18,1984,8.3,373000
Dawno temu w Ameryce,Gerard Murphy,18,1984,8.3,373000
Dawno temu w Ameryce,Amy Ryder,18,1984,8.3,373000
Dawno temu w Ameryce,Olga Karlatos,18,1984,8.3,373000
Trzej idioci,Aamir Khan,18,2009,8.4,427000
Trzej idioci,Madhavan,18,2009,8.4,427000
Trzej idioci,Mona Singh,18,2009,8.4,427000
Trzej idioci,Sharman Joshi,18,2009,8.4,427000
Trzej idioci,Kareena Kapoor,18,2009,8.4,427000
Trzej idioci,Boman Irani,18,2009,8.4,427000
Trzej idioci,Omi Vaidya,18,2009,8.4,427000
Trzej idioci,Jaaved Jaaferi,18,2009,8.4,427000
Trzej idioci,Parikshit Sahni,18,2009,8.4,427000
Trzej idioci,Olivier Lafont,18,2009,8.4,427000
Trzej idioci,Rahul Kumar,18,2009,8.4,427000
Trzej idioci,Amardeep Jha,18,2009,8.4,427000
Trzej idioci,Farida Dadi,18,2009,8.4,427000
Trzej idioci,Mukund Bhatt,18,2009,8.4,427000
Trzej idioci,Chaitali Bose,18,2009,8.4,427000
Trzej idioci,Jayant Kripalani,18,2009,8.4,427000
Trzej idioci,Arun Bali,18,2009,8.4,427000
Trzej idioci,Shoaib Ahmed,18,2009,8.4,427000
Niebo i piekło,Toshirô Mifune,18,1963,8.4,51000
Niebo i piekło,Yutaka Sada,18,1963,8.4,51000
Niebo i piekło,Tatsuya Nakadai,18,1963,8.4,51000
Niebo i piekło,Kyôko Kagawa,18,1963,8.4,51000
Niebo i piekło,Tatsuya Mihashi,18,1963,8.4,51000
Niebo i piekło,Isao Kimura,18,1963,8.4,51000
Niebo i piekło,Kenjirô Ishiyama,18,1963,8.4,51000
Niebo i piekło,Takeshi Katô,18,1963,8.4,51000
Niebo i piekło,Takashi Shimura,18,1963,8.4,51000
Niebo i piekło,Jun Tazaki,18,1963,8.4,51000
Niebo i piekło,Nobuo Nakamura,18,1963,8.4,51000
Niebo i piekło,Yûnosuke Itô,18,1963,8.4,51000
Niebo i piekło,Tsutomu Yamazaki,18,1963,8.4,51000
Niebo i piekło,Minoru Chiaki,18,1963,8.4,51000
Niebo i piekło,Eijirô Tôno,18,1963,8.4,51000
Niebo i piekło,Masao Shimizu,18,1963,8.4,51000
Niebo i piekło,Masahiko Shimazu,18,1963,8.4,51000
Niebo i piekło,Toshio Egi,18,1963,8.4,51000
Deszczowa piosenka,Gene Kelly,18,1952,8.3,257000
Deszczowa piosenka,Donald O'Connor,18,1952,8.3,257000
Deszczowa piosenka,Debbie Reynolds,18,1952,8.3,257000
Deszczowa piosenka,Jean Hagen,18,1952,8.3,257000
Deszczowa piosenka,Millard Mitchell,18,1952,8.3,257000
Deszczowa piosenka,Cyd Charisse,18,1952,8.3,257000
Deszczowa piosenka,Douglas Fowley,18,1952,8.3,257000
Deszczowa piosenka,Rita Moreno,18,1952,8.3,257000
Deszczowa piosenka,Dawn Addams,18,1952,8.3,257000
Deszczowa piosenka,John Albright,18,1952,8.3,257000
Deszczowa piosenka,Betty Allen,18,1952,8.3,257000
Deszczowa piosenka,Sue Allen,18,1952,8.3,257000
Deszczowa piosenka,John Angelo,18,1952,8.3,257000
Deszczowa piosenka,Marie Ardell,18,1952,8.3,257000
Deszczowa piosenka,Bette Arlen,18,1952,8.3,257000
Deszczowa piosenka,David Bair,18,1952,8.3,257000
Deszczowa piosenka,Jimmy Bates,18,1952,8.3,257000
Deszczowa piosenka,Mary Bayless,18,1952,8.3,257000
Kafarnaum,Zain Al Rafeea,18,2018,8.4,102000
Kafarnaum,Yordanos Shiferaw,18,2018,8.4,102000
Kafarnaum,Boluwatife Treasure Bankole,18,2018,8.4,102000
Kafarnaum,Kawsar Al Haddad,18,2018,8.4,102000
Kafarnaum,Fadi Yousef,18,2018,8.4,102000
Kafarnaum,Cedra Izzam,18,2018,8.4,102000
Kafarnaum,Alaa Chouchnieh,18,2018,8.4,102000
Kafarnaum,Elias Khoury,18,2018,8.4,102000
Kafarnaum,Mohammad Al Abdallah,18,2018,8.4,102000
Kafarnaum,Mohamad Abdellatif,18,2018,8.4,102000
Kafarnaum,Abdo Abdo,18,2018,8.4,102000
Kafarnaum,Hampig Abraham,18,2018,8.4,102000
Kafarnaum,Jamil Ahmad,18,2018,8.4,102000
Kafarnaum,Mohamad Akkar,18,2018,8.4,102000
Kafarnaum,Elias Akobegia,18,2018,8.4,102000
Kafarnaum,Riman Al Rafeea,18,2018,8.4,102000
Kafarnaum,Legamett Alamou,18,2018,8.4,102000
Kafarnaum,Majd Nabil Alhalabi,18,2018,8.4,102000
Requiem dla snu,Ellen Burstyn,18,2000,8.3,887000
Requiem dla snu,Jared Leto,18,2000,8.3,887000
Requiem dla snu,Jennifer Connelly,18,2000,8.3,887000
Requiem dla snu,Marlon Wayans,18,2000,8.3,887000
Requiem dla snu,Christopher McDonald,18,2000,8.3,887000
Requiem dla snu,Louise Lasser,18,2000,8.3,887000
Requiem dla snu,Marcia Jean Kurtz,18,2000,8.3,887000
Requiem dla snu,Janet Sarno,18,2000,8.3,887000
Requiem dla snu,Suzanne Shepherd,18,2000,8.3,887000
Requiem dla snu,Joanne Gordon,18,2000,8.3,887000
Requiem dla snu,Charlotte Aronofsky,18,2000,8.3,887000
Requiem dla snu,Mark Margolis,18,2000,8.3,887000
Requiem dla snu,Michael Kaycheck,18,2000,8.3,887000
Requiem dla snu,Jack O'Connell,18,2000,8.3,887000
Requiem dla snu,Chas Mastin,18,2000,8.3,887000
Requiem dla snu,Ajay Naidu,18,2000,8.3,887000
Requiem dla snu,Sean Gullette,18,2000,8.3,887000
Requiem dla snu,Samia Shoaib,18,2000,8.3,887000
Idź i patrz,Aleksey Kravchenko,18,1985,8.4,94000
Idź i patrz,Olga Mironova,18,1985,8.4,94000
Idź i patrz,Liubomiras Laucevicius,18,1985,8.4,94000
Idź i patrz,Vladas Bagdonas,18,1985,8.4,94000
Idź i patrz,Jüri Lumiste,18,1985,8.4,94000
Idź i patrz,Viktors Lorencs,18,1985,8.4,94000
Idź i patrz,Kazimir Rabetsky,18,1985,8.4,94000
Idź i patrz,Evgeniy Tilicheev,18,1985,8.4,94000
Idź i patrz,G. Velts,18,1985,8.4,94000
Idź i patrz,V. Vasilyev,18,1985,8.4,94000
Idź i patrz,Aleksandr Berda,18,1985,8.4,94000
Idź i patrz,Vasiliy Domrachyov,18,1985,8.4,94000
Idź i patrz,Nina Evdokimova,18,1985,8.4,94000
Idź i patrz,Igor Gnevashev,18,1985,8.4,94000
Idź i patrz,Adolf Hitler,18,1985,8.4,94000
Idź i patrz,Valery Kravchenko,18,1985,8.4,94000
Idź i patrz,Evgeniy Kryzhanovskiy,18,1985,8.4,94000
Idź i patrz,N. Lisichenok,18,1985,8.4,94000
Toy Story 3,Tom Hanks,18,2010,8.3,882000
Toy Story 3,Tim Allen,18,2010,8.3,882000
Toy Story 3,Joan Cusack,18,2010,8.3,882000
Toy Story 3,Ned Beatty,18,2010,8.3,882000
Toy Story 3,Don Rickles,18,2010,8.3,882000
Toy Story 3,Michael Keaton,18,2010,8.3,882000
Toy Story 3,Wallace Shawn,18,2010,8.3,882000
Toy Story 3,John Ratzenberger,18,2010,8.3,882000
Toy Story 3,Estelle Harris,18,2010,8.3,882000
Toy Story 3,John Morris,18,2010,8.3,882000
Toy Story 3,Jodi Benson,18,2010,8.3,882000
Toy Story 3,Emily Ricks Hahn,18,2010,8.3,882000
Toy Story 3,Laurie Metcalf,18,2010,8.3,882000
Toy Story 3,Blake Clark,18,2010,8.3,882000
Toy Story 3,Teddy Newton,18,2010,8.3,882000
Toy Story 3,Bud Luckey,18,2010,8.3,882000
Toy Story 3,Bea Miller,18,2010,8.3,882000
Toy Story 3,Javier Fernández-Peña,18,2010,8.3,882000
Gwiezdne wojny: Część VI - Powrót Jedi,Mark Hamill,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Harrison Ford,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Carrie Fisher,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Billy Dee Williams,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Anthony Daniels,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Peter Mayhew,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Sebastian Shaw,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Ian McDiarmid,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Frank Oz,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,James Earl Jones,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,David Prowse,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Alec Guinness,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Kenny Baker,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Michael Pennington,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Kenneth Colley,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Michael Carter,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Denis Lawson,18,1983,8.3,1100000
Gwiezdne wojny: Część VI - Powrót Jedi,Tim Rose,18,1983,8.3,1100000
Zakochany bez pamięci,Jim Carrey,18,2004,8.3,1100000
Zakochany bez pamięci,Kate Winslet,18,2004,8.3,1100000
Zakochany bez pamięci,Tom Wilkinson,18,2004,8.3,1100000
Zakochany bez pamięci,Gerry Robert Byrne,18,2004,8.3,1100000
Zakochany bez pamięci,Elijah Wood,18,2004,8.3,1100000
Zakochany bez pamięci,Thomas Jay Ryan,18,2004,8.3,1100000
Zakochany bez pamięci,Mark Ruffalo,18,2004,8.3,1100000
Zakochany bez pamięci,Jane Adams,18,2004,8.3,1100000
Zakochany bez pamięci,David Cross,18,2004,8.3,1100000
Zakochany bez pamięci,Kirsten Dunst,18,2004,8.3,1100000
Zakochany bez pamięci,Ryan Whitney,18,2004,8.3,1100000
Zakochany bez pamięci,Debbon Ayer,18,2004,8.3,1100000
Zakochany bez pamięci,Amir Ali Said,18,2004,8.3,1100000
Zakochany bez pamięci,Brian Price,18,2004,8.3,1100000
Zakochany bez pamięci,Paulie Litt,18,2004,8.3,1100000
Zakochany bez pamięci,Josh Flitter,18,2004,8.3,1100000
Zakochany bez pamięci,Lola Daehler,18,2004,8.3,1100000
Zakochany bez pamięci,Deirdre O'Connell,18,2004,8.3,1100000
Polowanie,Mads Mikkelsen,18,2012,8.3,357000
Polowanie,Thomas Bo Larsen,18,2012,8.3,357000
Polowanie,Annika Wedderkopp,18,2012,8.3,357000
Polowanie,Lasse Fogelstrøm,18,2012,8.3,357000
Polowanie,Susse Wold,18,2012,8.3,357000
Polowanie,Anne Louise Hassing,18,2012,8.3,357000
Polowanie,Lars Ranthe,18,2012,8.3,357000
Polowanie,Alexandra Rapaport,18,2012,8.3,357000
Polowanie,Sebastian Bull,18,2012,8.3,357000
Polowanie,Steen Ordell Guldbrand Jensen,18,2012,8.3,357000
Polowanie,Daniel Engstrup,18,2012,8.3,357000
Polowanie,Troels Thorsen,18,2012,8.3,357000
Polowanie,Søren Rønholt,18,2012,8.3,357000
Polowanie,Hana Shuan,18,2012,8.3,357000
Polowanie,Jytte Kvinesdal,18,2012,8.3,357000
Polowanie,Josefine Gråbøl,18,2012,8.3,357000
Polowanie,Bjarne Henriksen,18,2012,8.3,357000
Polowanie,Nicolai Dahl Hamilton,18,2012,8.3,357000
2001: Odyseja kosmiczna,Keir Dullea,18,1968,8.3,709000
2001: Odyseja kosmiczna,Gary Lockwood,18,1968,8.3,709000
2001: Odyseja kosmiczna,William Sylvester,18,1968,8.3,709000
2001: Odyseja kosmiczna,Daniel Richter,18,1968,8.3,709000
2001: Odyseja kosmiczna,Leonard Rossiter,18,1968,8.3,709000
2001: Odyseja kosmiczna,Margaret Tyzack,18,1968,8.3,709000
2001: Odyseja kosmiczna,Robert Beatty,18,1968,8.3,709000
2001: Odyseja kosmiczna,Sean Sullivan,18,1968,8.3,709000
2001: Odyseja kosmiczna,Douglas Rain,18,1968,8.3,709000
2001: Odyseja kosmiczna,Frank W. Miller,18,1968,8.3,709000
2001: Odyseja kosmiczna,Bill Weston,18,1968,8.3,709000
2001: Odyseja kosmiczna,Ed Bishop,18,1968,8.3,709000
2001: Odyseja kosmiczna,Glenn Beck,18,1968,8.3,709000
2001: Odyseja kosmiczna,Alan Gifford,18,1968,8.3,709000
2001: Odyseja kosmiczna,Ann Gillis,18,1968,8.3,709000
2001: Odyseja kosmiczna,Edwina Carroll,18,1968,8.3,709000
2001: Odyseja kosmiczna,Penny Brahms,18,1968,8.3,709000
2001: Odyseja kosmiczna,Heather Downham,18,1968,8.3,709000
Wściekłe psy,Harvey Keitel,18,1992,8.3,1100000
Wściekłe psy,Tim Roth,18,1992,8.3,1100000
Wściekłe psy,Michael Madsen,18,1992,8.3,1100000
Wściekłe psy,Chris Penn,18,1992,8.3,1100000
Wściekłe psy,Steve Buscemi,18,1992,8.3,1100000
Wściekłe psy,Lawrence Tierney,18,1992,8.3,1100000
Wściekłe psy,Randy Brooks,18,1992,8.3,1100000
Wściekłe psy,Kirk Baltz,18,1992,8.3,1100000
Wściekłe psy,Edward Bunker,18,1992,8.3,1100000
Wściekłe psy,Quentin Tarantino,18,1992,8.3,1100000
Wściekłe psy,Rich Turner,18,1992,8.3,1100000
Wściekłe psy,David Steen,18,1992,8.3,1100000
Wściekłe psy,Tony Cosmo,18,1992,8.3,1100000
Wściekłe psy,Stevo Polyi,18,1992,8.3,1100000
Wściekłe psy,Michael Sottile,18,1992,8.3,1100000
Wściekłe psy,Robert Ruth,18,1992,8.3,1100000
Wściekłe psy,Lawrence Bender,18,1992,8.3,1100000
Wściekłe psy,Linda Kaye,18,1992,8.3,1100000
Piętno śmierci,Takashi Shimura,18,1952,8.3,86000
Piętno śmierci,Nobuo Kaneko,18,1952,8.3,86000
Piętno śmierci,Shin'ichi Himori,18,1952,8.3,86000
Piętno śmierci,Haruo Tanaka,18,1952,8.3,86000
Piętno śmierci,Minoru Chiaki,18,1952,8.3,86000
Piętno śmierci,Miki Odagiri,18,1952,8.3,86000
Piętno śmierci,Bokuzen Hidari,18,1952,8.3,86000
Piętno śmierci,Minosuke Yamada,18,1952,8.3,86000
Piętno śmierci,Kamatari Fujiwara,18,1952,8.3,86000
Piętno śmierci,Makoto Kobori,18,1952,8.3,86000
Piętno śmierci,Nobuo Nakamura,18,1952,8.3,86000
Piętno śmierci,Atsushi Watanabe,18,1952,8.3,86000
Piętno śmierci,Isao Kimura,18,1952,8.3,86000
Piętno śmierci,Masao Shimizu,18,1952,8.3,86000
Piętno śmierci,Yûnosuke Itô,18,1952,8.3,86000
Piętno śmierci,Kumeko Urabe,18,1952,8.3,86000
Piętno śmierci,Eiko Miyoshi,18,1952,8.3,86000
Piętno śmierci,Noriko Honma,18,1952,8.3,86000
Lawrence z Arabii,Peter O'Toole,18,1962,8.3,310000
Lawrence z Arabii,Alec Guinness,18,1962,8.3,310000
Lawrence z Arabii,Anthony Quinn,18,1962,8.3,310000
Lawrence z Arabii,Jack Hawkins,18,1962,8.3,310000
Lawrence z Arabii,Omar Sharif,18,1962,8.3,310000
Lawrence z Arabii,José Ferrer,18,1962,8.3,310000
Lawrence z Arabii,Anthony Quayle,18,1962,8.3,310000
Lawrence z Arabii,Claude Rains,18,1962,8.3,310000
Lawrence z Arabii,Arthur Kennedy,18,1962,8.3,310000
Lawrence z Arabii,Donald Wolfit,18,1962,8.3,310000
Lawrence z Arabii,I.S. Johar,18,1962,8.3,310000
Lawrence z Arabii,Gamil Ratib,18,1962,8.3,310000
Lawrence z Arabii,Michel Ray,18,1962,8.3,310000
Lawrence z Arabii,John Dimech,18,1962,8.3,310000
Lawrence z Arabii,Zia Mohyeddin,18,1962,8.3,310000
Lawrence z Arabii,Howard Marion-Crawford,18,1962,8.3,310000
Lawrence z Arabii,Jack Gwillim,18,1962,8.3,310000
Lawrence z Arabii,Hugh Miller,18,1962,8.3,310000
Garsoniera,Jack Lemmon,18,1960,8.3,194000
Garsoniera,Shirley MacLaine,18,1960,8.3,194000
Garsoniera,Fred MacMurray,18,1960,8.3,194000
Garsoniera,Ray Walston,18,1960,8.3,194000
Garsoniera,Jack Kruschen,18,1960,8.3,194000
Garsoniera,David Lewis,18,1960,8.3,194000
Garsoniera,Hope Holiday,18,1960,8.3,194000
Garsoniera,Joan Shawlee,18,1960,8.3,194000
Garsoniera,Naomi Stevens,18,1960,8.3,194000
Garsoniera,Johnny Seven,18,1960,8.3,194000
Garsoniera,Joyce Jameson,18,1960,8.3,194000
Garsoniera,Willard Waterman,18,1960,8.3,194000
Garsoniera,David White,18,1960,8.3,194000
Garsoniera,Edie Adams,18,1960,8.3,194000
Garsoniera,Dorothy Abbott,18,1960,8.3,194000
Garsoniera,Bill Baldwin,18,1960,8.3,194000
Garsoniera,Paul Bradley,18,1960,8.3,194000
Garsoniera,Benny Burt,18,1960,8.3,194000
Obywatel Kane,Orson Welles,18,1941,8.3,461000
Obywatel Kane,Joseph Cotten,18,1941,8.3,461000
Obywatel Kane,Dorothy Comingore,18,1941,8.3,461000
Obywatel Kane,Agnes Moorehead,18,1941,8.3,461000
Obywatel Kane,Ruth Warrick,18,1941,8.3,461000
Obywatel Kane,Ray Collins,18,1941,8.3,461000
Obywatel Kane,Erskine Sanford,18,1941,8.3,461000
Obywatel Kane,Everett Sloane,18,1941,8.3,461000
Obywatel Kane,William Alland,18,1941,8.3,461000
Obywatel Kane,Paul Stewart,18,1941,8.3,461000
Obywatel Kane,George Coulouris,18,1941,8.3,461000
Obywatel Kane,Fortunio Bonanova,18,1941,8.3,461000
Obywatel Kane,Gus Schilling,18,1941,8.3,461000
Obywatel Kane,Philip Van Zandt,18,1941,8.3,461000
Obywatel Kane,Georgia Backus,18,1941,8.3,461000
Obywatel Kane,Harry Shannon,18,1941,8.3,461000
Obywatel Kane,Sonny Bupp,18,1941,8.3,461000
Obywatel Kane,Buddy Swan,18,1941,8.3,461000
M - morderca,Peter Lorre,18,1931,8.3,166000
M - morderca,Ellen Widmann,18,1931,8.3,166000
M - morderca,Inge Landgut,18,1931,8.3,166000
M - morderca,Otto Wernicke,18,1931,8.3,166000
M - morderca,Theodor Loos,18,1931,8.3,166000
M - morderca,Gustaf Gründgens,18,1931,8.3,166000
M - morderca,Friedrich Gnaß,18,1931,8.3,166000
M - morderca,Fritz Odemar,18,1931,8.3,166000
M - morderca,Paul Kemp,18,1931,8.3,166000
M - morderca,Theo Lingen,18,1931,8.3,166000
M - morderca,Rudolf Blümner,18,1931,8.3,166000
M - morderca,Georg John,18,1931,8.3,166000
M - morderca,Franz Stein,18,1931,8.3,166000
M - morderca,Ernst Stahl-Nachbaur,18,1931,8.3,166000
M - morderca,Gerhard Bienert,18,1931,8.3,166000
M - morderca,Karl Platen,18,1931,8.3,166000
M - morderca,Rosa Valetti,18,1931,8.3,166000
M - morderca,Hertha von Walther,18,1931,8.3,166000
Północ - północny zachód,Cary Grant,18,1959,8.3,343000
Północ - północny zachód,Eva Marie Saint,18,1959,8.3,343000
Północ - północny zachód,James Mason,18,1959,8.3,343000
Północ - północny zachód,Jessie Royce Landis,18,1959,8.3,343000
Północ - północny zachód,Leo G. Carroll,18,1959,8.3,343000
Północ - północny zachód,Josephine Hutchinson,18,1959,8.3,343000
Północ - północny zachód,Philip Ober,18,1959,8.3,343000
Północ - północny zachód,Martin Landau,18,1959,8.3,343000
Północ - północny zachód,Adam Williams,18,1959,8.3,343000
Północ - północny zachód,Edward Platt,18,1959,8.3,343000
Północ - północny zachód,Robert Ellenstein,18,1959,8.3,343000
Północ - północny zachód,Les Tremayne,18,1959,8.3,343000
Północ - północny zachód,Philip Coolidge,18,1959,8.3,343000
Północ - północny zachód,Patrick McVey,18,1959,8.3,343000
Północ - północny zachód,Edward Binns,18,1959,8.3,343000
